From,To,Datetime,Duration(seconds),Cell Tower,ID
342,158,20060610 1026,1406,29,20029
122,73,20060610 1027,1145,6,20006
152,37,20060610 1028,1456,29,20029
219,4,20060610 1029,856,21,20021
97,313,20060610 1031,914,22,20022
28,306,20060610 1036,652,22,20022
37,152,20060610 1036,861,17,20017
150,67,20060610 1037,1307,16,20016
203,165,20060610 1037,930,22,20022
58,29,20060610 1038,1055,17,20017
68,323,20060610 1039,896,16,20016
67,150,20060610 1040,740,16,20016
81,396,20060610 1040,1346,10,20010
127,53,20060610 1041,639,3,20003
172,309,20060610 1041,1237,9,20009
261,247,20060610 1042,777,11,20011
20,62,20060610 1043,875,30,20030
80,112,20060610 1043,1090,12,20012
19,42,20060610 1045,1544,30,20030
180,93,20060610 1045,1348,10,20010
186,220,20060610 1045,1204,22,20022
129,217,20060610 1048,950,28,20028
131,303,20060610 1049,1287,22,20022
155,306,20060610 1049,1429,28,20028
10,79,20060610 1050,829,15,20015
393,202,20060610 1050,796,15,20015
185,91,20060610 1051,1137,13,20013
191,120,20060610 1051,898,22,20022
279,271,20060610 1051,676,15,20015
87,35,20060610 1054,848,15,20015
159,66,20060610 1054,627,9,20009
211,15,20060610 1054,878,22,20022
101,30,20060610 1055,1215,19,20019
356,11,20060610 1055,841,24,20024
368,197,20060610 1055,783,11,20011
181,19,20060610 1056,1166,15,20015
337,18,20060610 1056,1418,28,20028
359,96,20060610 1056,878,21,20021
92,20,20060610 1057,1347,30,20030
120,324,20060610 1058,1412,15,20015
236,167,20060610 1058,1117,1,20001
202,323,20060610 1100,964,22,20022
155,306,20060610 1101,1138,16,20016
14,25,20060610 1102,1321,10,20010
356,11,20060610 1102,1591,24,20024
190,266,20060610 1103,929,9,20009
312,275,20060610 1104,1000,29,20029
263,9,20060610 1105,936,30,20030
32,315,20060610 1106,1086,13,20013
394,199,20060610 1106,1339,11,20011
366,306,20060610 1107,1035,23,20023
108,13,20060610 1108,1165,9,20009
218,97,20060610 1109,995,30,20030
326,90,20060610 1109,952,7,20007
348,163,20060610 1111,340,15,20015
90,326,20060610 1112,452,15,20015
214,140,20060610 1112,1025,29,20029
194,291,20060610 1113,552,19,20019
398,15,20060610 1115,1167,16,20016
185,309,20060610 1116,1076,29,20029
193,42,20060610 1116,948,2,20002
8,45,20060610 1117,442,12,20012
69,397,20060610 1117,831,7,20007
168,130,20060610 1117,1108,25,20025
300,268,20060610 1117,706,17,20017
67,19,20060610 1118,1316,16,20016
314,306,20060610 1118,1228,27,20027
103,105,20060610 1121,737,4,20004
258,132,20060610 1123,782,29,20029
297,15,20060610 1123,1127,22,20022
127,53,20060610 1126,931,3,20003
364,260,20060610 1126,1191,1,20001
248,7,20060610 1127,438,16,20016
260,364,20060610 1128,2003,16,20016
30,366,20060610 1131,913,4,20004
10,255,20060610 1132,1144,15,20015
381,199,20060610 1132,1244,9,20009
133,70,20060610 1134,529,22,20022
361,189,20060610 1134,1244,16,20016
45,289,20060610 1135,1321,12,20012
56,288,20060610 1135,1319,22,20022
101,15,20060610 1135,1444,19,20019
158,202,20060610 1135,942,22,20022
187,51,20060610 1137,1045,30,20030
39,14,20060610 1138,759,10,20010
290,92,20060610 1138,562,18,20018
77,285,20060610 1140,884,11,20011
222,190,20060610 1140,564,10,20010
21,133,20060610 1142,1064,9,20009
2,390,20060610 1143,586,29,20029
226,0,20060610 1143,957,15,20015
258,34,20060610 1143,1259,29,20029
2,34,20060610 1144,1337,29,20029
372,66,20060610 1144,1139,13,20013
12,46,20060610 1146,632,29,20029
41,111,20060610 1146,1559,28,20028
52,9,20060610 1146,767,3,20003
60,371,20060610 1149,1178,20,20020
153,309,20060610 1149,1443,1,20001
69,397,20060610 1150,1209,17,20017
273,162,20060610 1150,1124,29,20029
305,350,20060610 1150,1351,6,20006
92,286,20060610 1151,874,30,20030
118,196,20060610 1151,911,6,20006
48,397,20060610 1152,1460,28,20028
235,161,20060610 1152,584,25,20025
199,13,20060610 1153,1304,22,20022
72,35,20060610 1156,640,27,20027
168,226,20060610 1156,1425,25,20025
263,9,20060610 1156,1314,30,20030
283,37,20060610 1156,1154,9,20009
284,260,20060610 1156,807,22,20022
358,30,20060610 1156,1290,30,20030
374,13,20060610 1156,809,16,20016
48,154,20060610 1157,744,28,20028
326,306,20060610 1159,740,7,20007
60,55,20060610 1200,1045,20,20020
119,38,20060610 1201,1131,14,20014
190,222,20060610 1202,827,9,20009
226,168,20060610 1204,1302,15,20015
40,232,20060610 1205,1397,1,20001
72,35,20060610 1205,727,27,20027
85,86,20060610 1207,908,30,20030
23,304,20060610 1208,895,11,20011
86,85,20060610 1209,1748,4,20004
103,247,20060610 1209,902,18,20018
4,304,20060610 1211,1323,15,20015
13,33,20060610 1211,1364,11,20011
363,42,20060610 1211,1278,29,20029
313,97,20060610 1212,560,13,20013
22,194,20060610 1214,885,25,20025
117,12,20060610 1215,1042,28,20028
46,242,20060610 1217,496,30,20030
50,34,20060610 1218,1176,15,20015
217,129,20060610 1219,1579,22,20022
383,92,20060610 1219,1266,7,20007
296,227,20060610 1220,557,11,20011
236,13,20060610 1222,985,1,20001
187,66,20060610 1223,555,30,20030
281,137,20060610 1223,1069,29,20029
90,189,20060610 1224,1498,15,20015
6,160,20060610 1225,1091,16,20016
250,41,20060610 1225,914,16,20016
232,172,20060610 1226,721,30,20030
53,233,20060610 1227,1203,16,20016
77,285,20060610 1233,1029,15,20015
386,179,20060610 1237,1174,11,20011
108,13,20060610 1238,1139,9,20009
301,0,20060610 1238,936,17,20017
80,112,20060610 1240,1208,12,20012
32,57,20060610 1241,1170,29,20029
175,0,20060610 1242,843,30,20030
198,308,20060610 1242,1197,6,20006
215,19,20060610 1247,1027,29,20029
357,158,20060610 1247,1016,17,20017
206,237,20060610 1250,577,21,20021
341,357,20060610 1251,1760,21,20021
365,62,20060610 1251,1095,15,20015
43,127,20060610 1252,1476,24,20024
106,79,20060610 1252,1104,1,20001
3,139,20060610 1253,1331,30,20030
339,26,20060610 1254,1395,11,20011
383,306,20060610 1254,870,7,20007
215,93,20060610 1255,1015,29,20029
67,41,20060610 1257,1186,16,20016
191,120,20060610 1257,829,22,20022
287,213,20060610 1257,1027,11,20011
142,328,20060610 1258,1033,29,20029
174,221,20060610 1258,796,30,20030
332,338,20060610 1258,1197,12,20012
208,360,20060610 1259,910,17,20017
290,92,20060610 1259,887,18,20018
5,19,20060610 1300,1133,30,20030
270,397,20060610 1300,1266,27,20027
307,84,20060610 1301,1553,21,20021
60,21,20060610 1303,1474,15,20015
66,198,20060610 1303,1110,29,20029
13,236,20060610 1304,1112,11,20011
190,170,20060610 1304,979,29,20029
255,10,20060610 1306,1409,4,20004
45,289,20060610 1309,1074,27,20027
379,364,20060610 1309,1006,1,20001
47,21,20060610 1310,987,13,20013
65,335,20060610 1310,1094,29,20029
334,309,20060610 1310,1197,11,20011
148,110,20060610 1311,1114,11,20011
281,309,20060610 1313,1119,28,20028
289,45,20060610 1313,1238,7,20007
13,91,20060610 1314,1080,11,20011
145,309,20060610 1314,1343,12,20012
174,369,20060610 1315,1031,30,20030
121,21,20060610 1316,993,28,20028
342,158,20060610 1318,1110,13,20013
41,250,20060610 1319,1167,28,20028
118,359,20060610 1319,1258,6,20006
230,93,20060610 1319,1016,28,20028
289,397,20060610 1319,1463,4,20004
330,325,20060610 1319,712,12,20012
166,154,20060610 1320,1225,9,20009
317,379,20060610 1321,1545,11,20011
381,199,20060610 1321,1095,29,20029
59,11,20060610 1322,1837,11,20011
40,276,20060610 1323,1531,1,20001
89,309,20060610 1323,1097,11,20011
209,13,20060610 1323,1280,28,20028
326,306,20060610 1323,1193,7,20007
156,85,20060610 1325,1122,21,20021
295,26,20060610 1325,1050,6,20006
347,205,20060610 1325,1232,22,20022
34,360,20060610 1326,582,15,20015
38,164,20060610 1327,1017,1,20001
356,11,20060610 1328,583,24,20024
311,37,20060610 1329,1059,25,20025
337,41,20060610 1329,858,28,20028
15,398,20060610 1330,1313,23,20023
363,134,20060610 1331,906,29,20029
127,53,20060610 1332,1616,20,20020
161,235,20060610 1332,1059,30,20030
179,397,20060610 1334,1188,11,20011
191,120,20060610 1334,1309,22,20022
185,309,20060610 1335,574,13,20013
360,40,20060610 1335,1677,9,20009
102,15,20060610 1336,1078,13,20013
199,381,20060610 1336,1512,14,20014
206,237,20060610 1337,966,21,20021
351,38,20060610 1338,1306,28,20028
237,206,20060610 1339,703,4,20004
108,7,20060610 1340,1218,28,20028
81,396,20060610 1341,965,7,20007
268,300,20060610 1341,926,11,20011
344,136,20060610 1343,1134,23,20023
41,337,20060610 1344,1232,13,20013
314,306,20060610 1344,1403,27,20027
367,323,20060610 1344,1383,29,20029
162,207,20060610 1348,1192,30,20030
242,309,20060610 1348,1192,11,20011
281,309,20060610 1348,816,28,20028
225,41,20060610 1349,728,30,20030
276,360,20060610 1350,1033,29,20029
254,6,20060610 1351,759,11,20011
93,215,20060610 1352,1273,29,20029
357,341,20060610 1352,904,17,20017
57,397,20060610 1353,848,15,20015
57,32,20060610 1353,854,15,20015
161,235,20060610 1353,1349,10,20010
297,15,20060610 1354,1042,22,20022
330,325,20060610 1355,1270,27,20027
259,148,20060610 1400,878,12,20012
309,61,20060610 1401,1225,22,20022
397,32,20060610 1402,1537,20,20020
24,78,20060610 1403,962,24,20024
284,397,20060610 1403,1640,19,20019
217,192,20060610 1404,1265,22,20022
214,17,20060610 1405,801,29,20029
145,0,20060610 1408,718,12,20012
321,360,20060610 1409,1407,16,20016
26,49,20060610 1410,1114,11,20011
297,172,20060610 1410,1295,22,20022
360,276,20060610 1411,820,9,20009
206,237,20060610 1412,1188,21,20021
270,397,20060610 1412,1264,27,20027
238,7,20060610 1413,550,12,20012
83,4,20060610 1414,909,12,20012
376,292,20060610 1414,796,22,20022
312,275,20060610 1415,1234,12,20012
50,0,20060610 1416,1140,11,20011
228,360,20060610 1416,887,2,20002
340,0,20060610 1416,659,10,20010
211,391,20060610 1417,1488,22,20022
197,368,20060610 1420,1145,29,20029
282,199,20060610 1422,935,19,20019
295,360,20060610 1429,1216,30,20030
137,281,20060610 1432,1319,15,20015
19,22,20060610 1435,1242,30,20030
314,250,20060610 1435,895,27,20027
352,32,20060610 1436,1371,16,20016
82,49,20060610 1437,1286,13,20013
216,309,20060610 1439,1001,29,20029
377,117,20060610 1439,966,13,20013
351,38,20060610 1440,1217,28,20028
17,35,20060610 1441,937,15,20015
262,137,20060610 1443,1239,22,20022
77,285,20060610 1448,988,15,20015
362,94,20060610 1455,1105,28,20028
172,274,20060610 1458,1131,9,20009
173,40,20060610 1459,1519,15,20015
270,397,20060610 1459,1383,15,20015
123,317,20060610 1501,784,13,20013
146,219,20060610 1501,1277,1,20001
18,324,20060610 1502,710,20,20020
398,204,20060610 1503,1077,28,20028
144,149,20060610 1504,996,23,20023
154,61,20060610 1504,1015,13,20013
167,236,20060610 1504,683,27,20027
41,67,20060610 1505,1640,28,20028
216,12,20060610 1505,724,29,20029
115,186,20060610 1510,1312,17,20017
315,56,20060610 1513,1071,28,20028
172,274,20060610 1514,969,9,20009
41,333,20060610 1515,1414,13,20013
255,87,20060610 1515,976,28,20028
353,89,20060610 1515,1030,12,20012
7,306,20060610 1516,1011,29,20029
101,30,20060610 1521,1319,19,20019
191,178,20060610 1522,867,22,20022
218,15,20060610 1522,1481,30,20030
83,61,20060610 1523,1298,12,20012
290,167,20060610 1523,887,10,20010
129,48,20060610 1528,1301,28,20028
324,120,20060610 1528,1054,22,20022
337,18,20060610 1530,339,28,20028
190,170,20060610 1531,880,29,20029
319,225,20060610 1532,986,11,20011
143,52,20060610 1533,560,12,20012
60,21,20060610 1534,1033,15,20015
372,66,20060610 1535,1249,13,20013
71,76,20060610 1536,1127,28,20028
9,6,20060610 1537,1006,17,20017
181,19,20060610 1537,1214,29,20029
301,0,20060610 1537,1172,15,20015
37,283,20060610 1538,1025,22,20022
55,118,20060610 1538,953,20,20020
228,360,20060610 1538,1115,2,20002
107,306,20060610 1541,1088,19,20019
394,199,20060610 1541,1011,11,20011
54,144,20060610 1542,995,29,20029
234,170,20060610 1543,1546,16,20016
267,231,20060610 1543,954,15,20015
192,49,20060610 1544,646,11,20011
27,54,20060610 1545,815,8,20008
173,40,20060610 1545,913,28,20028
304,4,20060610 1545,814,15,20015
309,61,20060610 1545,939,22,20022
279,198,20060610 1547,694,15,20015
21,141,20060610 1548,1403,29,20029
214,140,20060610 1548,1464,29,20029
237,206,20060610 1550,907,20,20020
272,215,20060610 1551,868,15,20015
57,397,20060610 1553,1549,15,20015
235,161,20060610 1553,1347,25,20025
367,210,20060610 1553,1152,29,20029
72,15,20060610 1555,976,27,20027
190,266,20060610 1555,1469,9,20009
216,309,20060610 1556,994,29,20029
236,167,20060610 1556,1362,1,20001
398,204,20060610 1556,502,16,20016
120,80,20060610 1558,917,28,20028
293,305,20060610 1558,1382,22,20022
313,162,20060610 1558,1062,28,20028
147,306,20060610 1559,1248,28,20028
326,90,20060610 1602,671,18,20018
360,276,20060610 1603,1291,9,20009
100,68,20060610 1604,632,30,20030
122,73,20060610 1607,1099,6,20006
15,63,20060610 1612,1318,7,20007
147,26,20060610 1612,855,28,20028
398,15,20060610 1613,1518,16,20016
206,7,20060610 1614,692,21,20021
186,115,20060610 1615,1243,19,20019
3,0,20060610 1616,926,10,20010
312,38,20060610 1616,1800,12,20012
126,213,20060610 1618,962,4,20004
18,142,20060610 1620,1502,4,20004
217,296,20060610 1620,1455,22,20022
373,41,20060610 1620,1686,15,20015
18,337,20060610 1622,716,4,20004
89,14,20060610 1623,789,11,20011
4,183,20060610 1624,1449,15,20015
241,23,20060610 1624,599,28,20028
56,315,20060610 1629,931,22,20022
353,154,20060610 1629,1541,12,20012
157,306,20060610 1630,1152,1,20001
286,92,20060610 1630,1649,15,20015
314,306,20060610 1630,1463,17,20017
333,41,20060610 1633,855,8,20008
66,20,20060610 1634,1394,28,20028
104,11,20060610 1634,1261,26,20026
104,11,20060610 1635,1479,7,20007
286,137,20060610 1635,1196,15,20015
247,239,20060610 1636,1031,2,20002
349,7,20060610 1636,855,1,20001
59,18,20060610 1638,1264,15,20015
80,15,20060610 1639,1174,11,20011
107,306,20060610 1640,913,19,20019
219,146,20060610 1641,990,21,20021
283,37,20060610 1641,1181,9,20009
32,265,20060610 1643,951,13,20013
180,93,20060610 1643,1556,11,20011
231,267,20060610 1643,1275,29,20029
194,291,20060610 1646,1309,14,20014
272,215,20060610 1646,925,11,20011
274,370,20060610 1646,1048,10,20010
167,47,20060610 1647,1195,27,20027
220,186,20060610 1647,1333,6,20006
291,204,20060610 1650,664,28,20028
110,83,20060610 1651,1204,17,20017
226,168,20060610 1651,873,15,20015
263,185,20060610 1651,1227,30,20030
122,23,20060610 1652,814,24,20024
144,23,20060610 1655,836,23,20023
199,381,20060610 1656,1056,14,20014
241,23,20060610 1656,1137,28,20028
260,364,20060610 1656,1322,28,20028
366,306,20060610 1657,1135,7,20007
183,4,20060610 1658,1008,1,20001
222,190,20060610 1658,849,30,20030
167,309,20060610 1659,1049,27,20027
283,131,20060610 1659,1305,9,20009
286,137,20060610 1659,1157,15,20015
35,87,20060610 1700,1061,22,20022
117,143,20060610 1702,889,28,20028
54,161,20060610 1705,922,29,20029
76,71,20060610 1705,563,29,20029
99,56,20060610 1707,1040,13,20013
131,283,20060610 1707,1034,22,20022
144,298,20060610 1710,1087,16,20016
377,92,20060610 1711,780,28,20028
172,274,20060610 1714,1348,9,20009
243,19,20060610 1714,608,1,20001
204,398,20060610 1715,1619,13,20013
89,309,20060610 1716,1120,11,20011
47,206,20060610 1717,1101,13,20013
212,103,20060610 1718,1001,13,20013
360,276,20060610 1719,667,9,20009
391,211,20060610 1721,752,7,20007
10,23,20060610 1722,1567,30,20030
116,16,20060610 1722,731,30,20030
128,14,20060610 1723,862,11,20011
230,8,20060610 1723,663,28,20028
325,120,20060610 1723,1032,18,20018
350,382,20060610 1723,1256,24,20024
28,306,20060610 1724,1104,22,20022
69,397,20060610 1724,1323,7,20007
378,275,20060610 1727,979,30,20030
71,25,20060610 1729,469,28,20028
266,389,20060610 1729,1305,11,20011
281,137,20060610 1729,756,28,20028
167,290,20060610 1730,796,15,20015
115,23,20060610 1731,812,17,20017
307,51,20060610 1734,521,7,20007
338,332,20060610 1734,1043,21,20021
175,395,20060610 1735,1125,30,20030
214,17,20060610 1735,1109,29,20029
180,306,20060610 1736,1270,10,20010
319,222,20060610 1739,750,11,20011
222,190,20060610 1740,1174,10,20010
195,172,20060610 1745,1311,15,20015
116,16,20060610 1747,1630,11,20011
68,397,20060610 1748,1352,16,20016
130,111,20060610 1749,1379,15,20015
186,115,20060610 1749,809,22,20022
377,117,20060610 1749,1182,13,20013
260,21,20060610 1751,732,16,20016
357,158,20060610 1751,1627,25,20025
293,37,20060610 1752,992,22,20022
92,383,20060610 1753,763,30,20030
310,61,20060610 1753,869,15,20015
111,42,20060610 1754,1210,29,20029
398,204,20060610 1754,705,16,20016
316,52,20060610 1755,1177,4,20004
99,309,20060610 1756,1854,28,20028
119,38,20060610 1801,1491,14,20014
142,328,20060610 1801,976,29,20029
254,6,20060610 1802,1092,11,20011
97,200,20060610 1805,975,22,20022
174,369,20060610 1806,1234,30,20030
297,172,20060610 1806,1568,22,20022
61,154,20060610 1808,702,28,20028
15,0,20060610 1809,1157,23,20023
85,126,20060610 1809,1246,30,20030
348,306,20060610 1809,796,15,20015
137,103,20060610 1811,414,15,20015
211,391,20060610 1811,942,15,20015
76,52,20060610 1812,909,29,20029
173,40,20060610 1812,804,15,20015
306,105,20060610 1812,2054,12,20012
215,19,20060610 1813,1254,29,20029
52,35,20060610 1814,1194,3,20003
120,20,20060610 1814,1494,15,20015
365,62,20060610 1815,1267,15,20015
362,309,20060610 1816,1480,28,20028
335,65,20060610 1818,1084,10,20010
58,38,20060610 1820,878,17,20017
66,159,20060610 1820,1075,29,20029
306,117,20060610 1820,942,29,20029
7,206,20060610 1822,1259,29,20029
47,206,20060610 1824,1147,28,20028
337,18,20060610 1824,1186,28,20028
86,85,20060610 1828,1535,4,20004
346,309,20060610 1828,1670,28,20028
43,14,20060610 1829,901,15,20015
213,287,20060610 1829,1552,25,20025
258,34,20060610 1829,1334,29,20029
68,397,20060610 1830,1411,28,20028
129,217,20060610 1830,1346,28,20028
175,308,20060610 1832,1117,30,20030
128,14,20060610 1833,631,11,20011
19,22,20060610 1835,1260,30,20030
47,231,20060610 1836,1030,13,20013
165,309,20060610 1836,772,29,20029
395,175,20060610 1837,908,11,20011
37,311,20060610 1838,1158,22,20022
379,317,20060610 1844,1155,1,20001
391,18,20060610 1845,1248,7,20007
252,54,20060610 1846,1007,29,20029
39,23,20060610 1847,901,10,20010
213,126,20060610 1849,994,8,20008
198,66,20060610 1850,1545,6,20006
30,75,20060610 1851,411,4,20004
313,162,20060610 1851,1126,13,20013
352,360,20060610 1856,798,16,20016
334,309,20060610 1857,576,11,20011
48,154,20060610 1858,812,28,20028
6,7,20060610 1859,1096,29,20029
235,161,20060610 1900,1357,25,20025
136,254,20060610 1901,679,29,20029
198,9,20060610 1901,1575,6,20006
349,23,20060610 1901,972,1,20001
69,387,20060610 1904,1318,7,20007
330,325,20060610 1904,739,27,20027
133,70,20060610 1905,678,22,20022
161,54,20060610 1909,1451,30,20030
203,165,20060610 1909,1254,22,20022
236,167,20060610 1909,1141,1,20001
189,306,20060610 1910,626,11,20011
272,215,20060610 1911,802,15,20015
16,246,20060610 1914,1142,11,20011
148,110,20060610 1915,684,12,20012
12,51,20060610 1917,1355,29,20029
51,23,20060610 1917,475,11,20011
71,209,20060610 1917,1103,28,20028
268,117,20060610 1921,733,11,20011
357,158,20060610 1921,1092,17,20017
180,93,20060610 1924,1397,11,20011
378,0,20060610 1928,817,30,20030
243,146,20060610 1929,1679,1,20001
61,157,20060610 1931,1320,28,20028
211,15,20060610 1931,938,15,20015
351,44,20060610 1932,1325,28,20028
238,7,20060610 1933,1011,12,20012
263,185,20060610 1933,752,30,20030
226,0,20060610 1934,1221,15,20015
228,92,20060610 1934,1246,2,20002
6,306,20060610 1935,1202,16,20016
71,76,20060610 1935,1007,28,20028
87,114,20060610 1935,1253,15,20015
300,332,20060610 1935,1330,17,20017
175,158,20060610 1936,1070,30,20030
15,63,20060610 1938,1060,23,20023
384,305,20060610 1938,1727,29,20029
238,209,20060610 1941,548,29,20029
192,151,20060610 1943,1175,11,20011
347,205,20060610 1943,1347,22,20022
159,7,20060610 1944,1223,11,20011
379,364,20060610 1947,559,24,20024
66,153,20060610 1952,1439,29,20029
268,117,20060610 1952,1131,11,20011
117,306,20060610 1954,721,28,20028
174,221,20060610 1954,1273,30,20030
308,198,20060610 1954,1569,29,20029
340,14,20060610 1955,834,10,20010
133,21,20060610 1956,1133,22,20022
155,306,20060610 1958,643,28,20028
331,78,20060610 1959,647,15,20015
395,175,20060610 1959,1223,11,20011
57,397,20060610 2001,1197,15,20015
354,25,20060610 2004,925,30,20030
347,113,20060610 2005,629,22,20022
216,309,20060610 2007,1373,29,20029
249,18,20060610 2007,955,28,20028
341,112,20060610 2010,974,21,20021
249,138,20060610 2011,993,28,20028
313,97,20060610 2011,1555,13,20013
145,0,20060610 2012,915,12,20012
306,105,20060610 2012,766,12,20012
53,88,20060610 2014,847,16,20016
286,92,20060610 2014,1108,15,20015
353,154,20060610 2014,857,12,20012
46,41,20060610 2016,976,30,20030
121,8,20060610 2016,1060,9,20009
242,309,20060610 2017,1359,9,20009
364,113,20060610 2017,1201,1,20001
310,61,20060610 2018,836,28,20028
342,158,20060610 2020,540,13,20013
326,306,20060610 2021,1405,18,20018
367,210,20060610 2021,1183,29,20029
285,77,20060610 2024,1061,10,20010
319,222,20060610 2024,1056,11,20011
372,66,20060610 2024,1234,13,20013
234,170,20060610 2027,826,16,20016
368,197,20060610 2027,1024,12,20012
50,93,20060610 2029,1211,15,20015
378,275,20060610 2029,1104,30,20030
48,397,20060610 2031,943,28,20028
164,55,20060610 2031,1182,11,20011
338,332,20060610 2033,768,21,20021
131,283,20060610 2037,688,22,20022
5,189,20060610 2038,749,30,20030
296,227,20060610 2039,1415,11,20011
139,318,20060610 2040,1351,1,20001
247,261,20060610 2040,1182,2,20002
336,6,20060610 2040,763,30,20030
150,67,20060610 2041,717,16,20016
115,23,20060610 2045,991,17,20017
235,161,20060610 2045,935,25,20025
306,105,20060610 2045,1455,12,20012
347,113,20060610 2045,478,22,20022
108,13,20060610 2047,1131,9,20009
24,229,20060610 2048,960,24,20024
39,23,20060610 2048,1208,9,20009
148,176,20060610 2048,1420,11,20011
230,93,20060610 2048,988,28,20028
382,17,20060610 2048,1142,29,20029
31,360,20060610 2050,613,9,20009
102,15,20060610 2050,822,8,20008
76,52,20060610 2051,977,29,20029
101,156,20060610 2051,539,19,20019
113,364,20060610 2051,1022,15,20015
260,284,20060610 2051,799,16,20016
174,44,20060610 2054,1313,30,20030
2,124,20060610 2056,1160,29,20029
159,7,20060610 2057,1564,11,20011
8,285,20060610 2101,1360,12,20012
205,19,20060610 2104,1256,28,20028
300,268,20060610 2104,1192,17,20017
183,4,20060610 2105,1579,1,20001
333,41,20060610 2107,884,4,20004
367,210,20060610 2110,831,29,20029
247,239,20060610 2111,1117,2,20002
371,60,20060610 2111,1385,19,20019
59,18,20060610 2114,906,15,20015
148,259,20060610 2114,798,12,20012
198,9,20060610 2115,1216,6,20006
228,92,20060610 2115,1094,2,20002
323,68,20060610 2115,1080,10,20010
325,330,20060610 2116,1181,15,20015
340,0,20060610 2116,1141,10,20010
91,365,20060610 2117,1217,30,20030
388,19,20060610 2117,1099,15,20015
236,13,20060610 2118,909,1,20001
371,309,20060610 2119,1083,22,20022
159,66,20060610 2121,1553,9,20009
122,23,20060610 2124,924,6,20006
315,361,20060610 2124,814,28,20028
381,12,20060610 2124,1378,9,20009
67,19,20060610 2126,916,16,20016
141,21,20060610 2126,1566,15,20015
168,397,20060610 2128,1073,25,20025
214,17,20060610 2129,768,29,20029
100,68,20060610 2131,1689,30,20030
327,42,20060610 2132,1320,13,20013
82,103,20060610 2133,979,13,20013
168,130,20060610 2134,492,25,20025
252,49,20060610 2134,760,29,20029
395,175,20060610 2134,899,11,20011
278,239,20060610 2135,1559,23,20023
309,61,20060610 2136,941,22,20022
370,274,20060610 2137,664,1,20001
43,14,20060610 2139,1078,15,20015
350,19,20060610 2139,942,1,20001
155,17,20060610 2141,1121,16,20016
189,384,20060610 2141,789,11,20011
153,309,20060610 2143,1011,10,20010
237,206,20060610 2145,1071,4,20004
251,240,20060610 2148,866,28,20028
347,205,20060610 2148,1274,22,20022
112,80,20060610 2149,1250,7,20007
237,309,20060610 2150,1816,4,20004
93,62,20060610 2151,1434,29,20029
98,7,20060610 2151,851,1,20001
191,178,20060610 2151,837,22,20022
269,41,20060610 2151,923,23,20023
27,360,20060610 2152,953,8,20008
92,231,20060610 2152,777,30,20030
226,168,20060610 2153,1226,30,20030
183,17,20060610 2154,746,1,20001
28,239,20060610 2155,1258,22,20022
161,6,20060610 2158,770,10,20010
53,233,20060610 2201,882,16,20016
115,186,20060610 2201,1431,17,20017
378,0,20060610 2201,1517,30,20030
30,266,20060610 2205,1216,18,20018
107,306,20060610 2205,1177,28,20028
91,365,20060610 2206,1106,30,20030
93,215,20060610 2206,612,29,20029
180,306,20060610 2206,1622,11,20011
193,42,20060610 2206,995,2,20002
319,225,20060610 2206,1404,11,20011
210,49,20060610 2207,930,27,20027
14,43,20060610 2214,1797,10,20010
353,154,20060610 2214,438,12,20012
358,103,20060610 2214,1113,30,20030
20,92,20060610 2216,1102,30,20030
77,285,20060610 2216,1186,11,20011
247,103,20060610 2216,918,22,20022
43,127,20060610 2217,1327,24,20024
127,53,20060610 2217,1297,3,20003
151,309,20060610 2218,1241,23,20023
350,19,20060610 2219,532,1,20001
281,309,20060610 2220,795,29,20029
203,165,20060610 2221,1126,22,20022
338,158,20060610 2221,1552,21,20021
183,4,20060610 2223,707,1,20001
225,35,20060610 2227,1269,30,20030
173,40,20060610 2229,777,28,20028
362,309,20060610 2230,1152,9,20009
300,332,20060610 2231,1317,17,20017
3,399,20060610 2232,1497,30,20030
161,54,20060610 2233,824,10,20010
45,289,20060610 2238,1069,12,20012
275,330,20060610 2238,1383,30,20030
336,6,20060610 2240,702,30,20030
291,194,20060610 2242,1725,28,20028
348,306,20060610 2242,1250,15,20015
81,23,20060610 2243,1257,7,20007
51,171,20060610 2249,1321,11,20011
123,19,20060610 2249,707,13,20013
254,136,20060610 2249,944,11,20011
375,333,20060610 2250,1080,15,20015
26,339,20060610 2252,672,11,20011
192,208,20060610 2252,1135,11,20011
153,309,20060610 2253,786,1,20001
251,9,20060610 2259,1036,13,20013
146,219,20060610 2300,848,1,20001
170,234,20060610 2300,1836,23,20023
5,31,20060610 2302,1045,30,20030
34,258,20060610 2303,760,21,20021
189,361,20060610 2305,858,11,20011
243,320,20060610 2306,567,1,20001
251,272,20060610 2306,695,13,20013
202,221,20060610 2308,1114,22,20022
330,325,20060610 2308,1789,12,20012
142,18,20060610 2309,954,29,20029
153,309,20060610 2309,1094,1,20001
362,94,20060610 2312,1194,9,20009
55,164,20060610 2313,1353,27,20027
120,325,20060610 2314,1069,28,20028
390,226,20060610 2315,894,21,20021
90,360,20060610 2316,1192,15,20015
203,42,20060610 2317,1062,22,20022
117,377,20060610 2319,935,28,20028
327,42,20060610 2319,1166,13,20013
167,236,20060610 2320,1042,15,20015
338,158,20060610 2320,1389,21,20021
361,189,20060610 2321,104,16,20016
348,163,20060610 2322,518,23,20023
175,158,20060610 2323,809,30,20030
218,97,20060610 2324,547,30,20030
140,120,20060610 2327,1316,11,20011
389,266,20060610 2327,1110,13,20013
36,53,20060610 2328,867,28,20028
