From,To,Datetime,Duration(seconds),Cell Tower,ID
100,23,20060609 0045,1695,1,20001
213,126,20060609 0049,1068,25,20025
18,9,20060609 0051,872,20,20020
323,202,20060609 0057,946,10,20010
65,4,20060609 0102,1028,29,20029
74,9,20060609 0102,804,28,20028
120,191,20060609 0102,998,28,20028
130,168,20060609 0104,1284,28,20028
11,104,20060609 0108,837,30,20030
295,26,20060609 0110,1015,30,20030
293,305,20060609 0112,1512,22,20022
76,52,20060609 0116,817,29,20029
332,0,20060609 0124,685,11,20011
163,44,20060609 0139,1384,22,20022
27,53,20060609 0146,920,25,20025
196,309,20060609 0147,662,11,20011
21,60,20060609 0151,1020,28,20028
77,306,20060609 0152,918,11,20011
268,300,20060609 0156,1468,11,20011
259,148,20060609 0158,1183,30,20030
355,0,20060609 0201,1004,28,20028
28,306,20060609 0202,927,22,20022
170,234,20060609 0202,1156,23,20023
356,11,20060609 0209,1540,15,20015
199,282,20060609 0211,995,14,20014
38,182,20060609 0214,792,1,20001
375,172,20060609 0214,1581,29,20029
388,34,20060609 0220,1099,11,20011
388,19,20060609 0220,317,11,20011
46,94,20060609 0224,1203,30,20030
165,34,20060609 0232,1183,29,20029
398,204,20060609 0250,459,11,20011
112,132,20060609 0251,1231,18,20018
294,87,20060609 0253,638,22,20022
80,15,20060609 0302,1487,11,20011
84,397,20060609 0302,689,11,20011
372,89,20060609 0302,1403,27,20027
168,130,20060609 0303,478,22,20022
55,13,20060609 0307,935,20,20020
318,139,20060609 0311,763,11,20011
144,149,20060609 0317,1569,16,20016
117,268,20060609 0331,972,28,20028
206,47,20060609 0332,1094,21,20021
191,178,20060609 0337,964,22,20022
229,318,20060609 0337,1366,15,20015
100,23,20060609 0355,1402,30,20030
44,7,20060609 0410,1225,21,20021
354,25,20060609 0417,672,30,20030
350,305,20060609 0419,1460,24,20024
330,325,20060609 0420,913,27,20027
233,53,20060609 0437,1044,28,20028
309,185,20060609 0454,997,22,20022
163,348,20060609 0500,1060,22,20022
48,154,20060609 0502,769,28,20028
178,23,20060609 0502,1302,5,20005
170,234,20060609 0511,1031,23,20023
232,40,20060609 0519,657,30,20030
228,360,20060609 0523,998,13,20013
337,18,20060609 0530,1260,28,20028
331,134,20060609 0535,901,11,20011
369,320,20060609 0547,1090,22,20022
29,11,20060609 0558,967,25,20025
306,117,20060609 0601,1520,29,20029
184,306,20060609 0603,1137,13,20013
165,309,20060609 0616,884,29,20029
32,62,20060609 0623,1525,11,20011
46,12,20060609 0644,1255,30,20030
176,54,20060609 0719,864,18,20018
139,318,20060609 0731,1284,24,20024
136,344,20060609 0735,975,10,20010
100,68,20060609 0746,955,30,20030
327,112,20060609 0748,959,25,20025
345,283,20060609 0750,519,1,20001
99,56,20060609 0753,520,29,20029
71,76,20060609 0758,832,28,20028
94,46,20060609 0800,929,6,20006
204,398,20060609 0800,1106,13,20013
137,200,20060609 0801,953,29,20029
182,13,20060609 0802,1372,28,20028
107,309,20060609 0803,534,28,20028
224,71,20060609 0803,1111,24,20024
268,117,20060609 0803,905,11,20011
307,84,20060609 0806,904,7,20007
376,20,20060609 0806,946,13,20013
262,137,20060609 0808,1573,14,20014
42,203,20060609 0809,1226,13,20013
48,397,20060609 0812,823,28,20028
159,66,20060609 0812,1054,11,20011
44,74,20060609 0813,1349,21,20021
70,52,20060609 0813,1397,20,20020
88,79,20060609 0813,1440,29,20029
296,227,20060609 0813,959,11,20011
18,201,20060609 0814,1617,20,20020
55,13,20060609 0814,1194,20,20020
315,32,20060609 0814,992,28,20028
66,20,20060609 0816,819,28,20028
275,330,20060609 0817,1372,30,20030
333,109,20060609 0817,941,8,20008
321,138,20060609 0818,937,15,20015
267,231,20060609 0819,877,30,20030
376,292,20060609 0820,1222,13,20013
346,120,20060609 0823,1062,28,20028
361,189,20060609 0823,1160,11,20011
8,230,20060609 0825,743,29,20029
90,26,20060609 0827,904,30,20030
205,19,20060609 0827,931,28,20028
274,370,20060609 0829,1167,10,20010
50,0,20060609 0831,1138,11,20011
376,20,20060609 0832,673,13,20013
177,75,20060609 0836,515,22,20022
259,148,20060609 0836,734,30,20030
346,120,20060609 0837,1209,28,20028
32,57,20060609 0838,1308,11,20011
342,158,20060609 0840,1108,11,20011
18,201,20060609 0841,1377,20,20020
89,372,20060609 0841,914,11,20011
137,262,20060609 0841,352,29,20029
96,359,20060609 0842,780,6,20006
4,45,20060609 0844,813,29,20029
121,21,20060609 0844,1575,28,20028
194,291,20060609 0848,610,19,20019
55,38,20060609 0849,1035,20,20020
250,13,20060609 0849,701,29,20029
280,199,20060609 0849,1317,29,20029
134,331,20060609 0850,1190,27,20027
215,93,20060609 0850,1134,29,20029
312,38,20060609 0850,1505,11,20011
324,18,20060609 0851,1106,22,20022
347,113,20060609 0851,790,22,20022
178,191,20060609 0852,827,11,20011
28,239,20060609 0853,1427,22,20022
33,61,20060609 0854,1093,28,20028
147,26,20060609 0854,1191,29,20029
187,51,20060609 0854,1368,30,20030
73,122,20060609 0857,768,21,20021
253,52,20060609 0858,915,16,20016
81,23,20060609 0901,1111,10,20010
170,234,20060609 0904,824,23,20023
238,209,20060609 0906,1120,29,20029
206,7,20060609 0907,641,21,20021
220,186,20060609 0907,1007,24,20024
264,229,20060609 0908,924,27,20027
271,119,20060609 0912,676,13,20013
177,75,20060609 0913,1205,22,20022
167,309,20060609 0914,979,15,20015
309,18,20060609 0914,1139,11,20011
373,61,20060609 0914,1611,29,20029
94,362,20060609 0915,786,6,20006
121,8,20060609 0915,1011,28,20028
323,367,20060609 0915,1428,10,20010
102,15,20060609 0917,1468,13,20013
105,306,20060609 0917,1359,28,20028
385,90,20060609 0917,287,6,20006
320,243,20060609 0918,1132,29,20029
8,285,20060609 0920,1230,29,20029
43,14,20060609 0920,881,15,20015
178,191,20060609 0922,750,11,20011
225,41,20060609 0922,136,30,20030
239,247,20060609 0924,1127,18,20018
338,158,20060609 0924,679,15,20015
255,10,20060609 0925,1377,28,20028
393,202,20060609 0927,1170,11,20011
397,284,20060609 0927,1725,29,20029
158,357,20060609 0928,1152,22,20022
160,6,20060609 0928,672,22,20022
202,323,20060609 0928,1215,28,20028
317,30,20060609 0928,1387,30,20030
246,16,20060609 0929,1433,17,20017
154,353,20060609 0930,675,13,20013
129,21,20060609 0931,962,28,20028
254,6,20060609 0933,970,16,20016
15,211,20060609 0935,910,7,20007
183,4,20060609 0937,1458,1,20001
302,109,20060609 0937,602,11,20011
218,234,20060609 0941,808,30,20030
154,48,20060609 0942,975,13,20013
200,137,20060609 0942,1264,29,20029
126,300,20060609 0943,1053,8,20008
339,17,20060609 0943,1342,30,20030
264,229,20060609 0945,1087,29,20029
399,90,20060609 0946,870,24,20024
264,229,20060609 0947,1117,29,20029
53,88,20060609 0948,819,28,20028
276,309,20060609 0948,1253,29,20029
338,332,20060609 0949,931,15,20015
104,83,20060609 0952,1740,26,20026
194,22,20060609 0952,1255,19,20019
208,360,20060609 0952,1349,17,20017
270,397,20060609 0952,1540,15,20015
338,332,20060609 0952,1113,15,20015
292,309,20060609 0954,1201,13,20013
192,49,20060609 0956,1039,11,20011
64,32,20060609 0957,926,29,20029
309,256,20060609 0957,331,11,20011
290,167,20060609 1001,1213,19,20019
290,92,20060609 1001,792,18,20018
126,300,20060609 1003,698,8,20008
314,306,20060609 1004,1541,17,20017
111,42,20060609 1006,678,29,20029
85,156,20060609 1007,1317,30,20030
248,336,20060609 1009,949,16,20016
34,397,20060609 1011,611,15,20015
137,281,20060609 1011,1160,29,20029
200,137,20060609 1012,1485,29,20029
337,18,20060609 1014,964,28,20028
161,235,20060609 1015,1165,30,20030
194,306,20060609 1015,1205,19,20019
203,165,20060609 1016,757,20,20020
362,94,20060609 1017,779,28,20028
155,17,20060609 1018,584,28,20028
49,184,20060609 1020,1266,28,20028
64,309,20060609 1023,1008,29,20029
265,24,20060609 1023,1265,29,20029
200,137,20060609 1025,1166,28,20028
225,319,20060609 1025,1047,30,20030
366,30,20060609 1025,873,7,20007
231,92,20060609 1026,866,29,20029
176,54,20060609 1027,725,18,20018
177,70,20060609 1027,1093,22,20022
347,205,20060609 1027,784,22,20022
396,31,20060609 1028,1126,18,20018
74,9,20060609 1031,1502,28,20028
360,276,20060609 1033,1139,28,20028
235,158,20060609 1036,560,23,20023
356,61,20060609 1036,1359,15,20015
49,210,20060609 1037,1135,28,20028
331,78,20060609 1038,1366,11,20011
297,15,20060609 1039,1321,22,20022
35,17,20060609 1040,1415,15,20015
305,102,20060609 1040,1269,6,20006
81,23,20060609 1041,1184,10,20010
158,113,20060609 1041,1104,22,20022
227,309,20060609 1043,1066,21,20021
279,198,20060609 1045,1096,20,20020
96,292,20060609 1046,1011,6,20006
360,309,20060609 1046,1532,30,20030
198,66,20060609 1047,912,6,20006
190,222,20060609 1048,1538,29,20029
283,131,20060609 1049,806,11,20011
326,306,20060609 1049,946,18,20018
154,353,20060609 1050,938,13,20013
270,170,20060609 1050,1259,15,20015
99,309,20060609 1053,962,28,20028
390,226,20060609 1054,1130,22,20022
124,9,20060609 1057,801,1,20001
31,396,20060609 1058,1476,30,20030
267,231,20060609 1058,954,30,20030
53,27,20060609 1059,1311,28,20028
134,363,20060609 1100,1505,27,20027
268,207,20060609 1102,962,11,20011
117,268,20060609 1103,1534,11,20011
326,306,20060609 1104,333,18,20018
327,112,20060609 1104,1522,25,20025
123,317,20060609 1105,1160,25,20025
362,309,20060609 1105,1060,28,20028
393,202,20060609 1107,1321,11,20011
228,360,20060609 1108,1580,13,20013
313,162,20060609 1111,1240,28,20028
395,175,20060609 1111,328,11,20011
324,120,20060609 1115,645,22,20022
206,237,20060609 1116,729,21,20021
360,40,20060609 1117,839,28,20028
146,219,20060609 1118,961,1,20001
345,283,20060609 1119,1019,1,20001
102,15,20060609 1120,1604,13,20013
277,9,20060609 1123,1277,28,20028
365,62,20060609 1125,630,21,20021
112,80,20060609 1126,785,18,20018
160,205,20060609 1126,1602,22,20022
346,120,20060609 1126,1424,28,20028
48,0,20060609 1127,876,28,20028
375,172,20060609 1127,1097,22,20022
223,20,20060609 1129,1032,30,20030
116,16,20060609 1132,863,30,20030
159,7,20060609 1132,852,11,20011
204,291,20060609 1133,792,13,20013
74,44,20060609 1134,1305,28,20028
140,0,20060609 1135,881,11,20011
147,306,20060609 1135,882,28,20028
187,66,20060609 1136,1223,30,20030
22,306,20060609 1138,1542,24,20024
216,12,20060609 1138,1252,29,20029
80,112,20060609 1139,1525,11,20011
129,48,20060609 1141,1270,28,20028
68,397,20060609 1144,1063,29,20029
171,95,20060609 1144,1069,27,20027
379,364,20060609 1146,1148,24,20024
277,9,20060609 1148,1241,28,20028
392,27,20060609 1150,1144,29,20029
199,282,20060609 1151,766,14,20014
157,306,20060609 1153,1340,1,20001
366,30,20060609 1153,1191,7,20007
224,34,20060609 1154,1023,25,20025
36,21,20060609 1156,1624,28,20028
16,8,20060609 1158,1124,11,20011
160,223,20060609 1200,1237,22,20022
313,97,20060609 1202,1124,28,20028
134,363,20060609 1204,1089,22,20022
165,203,20060609 1205,1407,29,20029
159,66,20060609 1206,1282,11,20011
319,225,20060609 1206,1231,16,20016
284,260,20060609 1209,1329,22,20022
319,225,20060609 1209,1004,11,20011
394,199,20060609 1209,389,10,20010
114,306,20060609 1210,963,1,20001
230,8,20060609 1211,841,28,20028
319,222,20060609 1211,496,11,20011
28,23,20060609 1212,1450,22,20022
331,134,20060609 1212,792,11,20011
130,168,20060609 1214,896,28,20028
228,92,20060609 1214,1435,13,20013
162,17,20060609 1216,1188,30,20030
178,23,20060609 1217,869,11,20011
319,225,20060609 1219,1703,11,20011
123,19,20060609 1220,1298,25,20025
350,305,20060609 1222,465,24,20024
352,360,20060609 1222,1064,29,20029
305,384,20060609 1223,1341,6,20006
29,24,20060609 1224,1431,25,20025
183,17,20060609 1224,1047,1,20001
62,365,20060609 1225,758,24,20024
216,12,20060609 1225,1525,29,20029
233,53,20060609 1226,1075,11,20011
306,300,20060609 1226,1490,29,20029
128,14,20060609 1227,1210,11,20011
281,309,20060609 1227,1262,28,20028
388,19,20060609 1227,1033,11,20011
68,323,20060609 1229,1337,29,20029
287,244,20060609 1230,1310,29,20029
19,215,20060609 1231,975,1,20001
162,313,20060609 1231,1018,30,20030
323,367,20060609 1231,914,10,20010
125,94,20060609 1233,1440,29,20029
328,360,20060609 1234,654,30,20030
107,309,20060609 1235,1120,28,20028
262,19,20060609 1236,888,14,20014
53,36,20060609 1237,899,11,20011
129,217,20060609 1240,1014,28,20028
393,202,20060609 1241,1437,11,20011
108,13,20060609 1242,1469,28,20028
188,70,20060609 1242,1174,29,20029
43,127,20060609 1243,887,15,20015
290,92,20060609 1243,1005,18,20018
256,134,20060609 1245,925,20,20020
213,287,20060609 1246,1062,25,20025
133,21,20060609 1247,778,13,20013
190,170,20060609 1247,1472,29,20029
388,19,20060609 1247,1127,11,20011
108,13,20060609 1248,871,2,20002
197,368,20060609 1252,475,29,20029
247,261,20060609 1252,886,22,20022
57,61,20060609 1254,1454,11,20011
73,41,20060609 1257,592,21,20021
347,113,20060609 1257,1482,19,20019
135,0,20060609 1258,1031,29,20029
302,334,20060609 1258,705,11,20011
309,185,20060609 1258,1082,21,20021
374,13,20060609 1258,1708,13,20013
168,130,20060609 1259,906,24,20024
38,351,20060609 1300,840,1,20001
116,16,20060609 1301,1059,30,20030
32,397,20060609 1302,1156,29,20029
278,239,20060609 1303,595,23,20023
194,306,20060609 1304,897,19,20019
202,158,20060609 1305,949,22,20022
24,306,20060609 1306,737,30,20030
90,110,20060609 1306,1211,30,20030
187,66,20060609 1307,1073,30,20030
161,235,20060609 1308,912,30,20030
306,117,20060609 1308,1127,28,20028
215,272,20060609 1310,857,29,20029
327,42,20060609 1311,932,25,20025
347,113,20060609 1311,903,22,20022
247,239,20060609 1313,1354,22,20022
225,41,20060609 1315,1085,30,20030
149,138,20060609 1316,1190,21,20021
207,268,20060609 1316,1047,30,20030
302,334,20060609 1317,1566,11,20011
326,306,20060609 1317,960,18,20018
309,227,20060609 1318,895,29,20029
365,62,20060609 1319,1488,21,20021
111,130,20060609 1321,1196,29,20029
382,350,20060609 1321,1060,15,20015
195,8,20060609 1322,1670,11,20011
159,7,20060609 1323,1102,11,20011
97,313,20060609 1325,801,22,20022
228,360,20060609 1325,1352,13,20013
168,226,20060609 1328,713,22,20022
192,320,20060609 1328,1204,11,20011
232,40,20060609 1328,1499,30,20030
151,192,20060609 1329,1267,6,20006
176,148,20060609 1331,1463,18,20018
177,70,20060609 1332,919,22,20022
0,309,20060609 1334,1515,7,20007
325,330,20060609 1337,1049,18,20018
60,55,20060609 1340,831,20,20020
197,309,20060609 1340,685,29,20029
60,55,20060609 1341,900,20,20020
147,306,20060609 1342,1330,28,20028
216,12,20060609 1343,1250,29,20029
43,127,20060609 1344,1413,15,20015
368,196,20060609 1345,1608,11,20011
102,75,20060609 1346,751,13,20013
245,309,20060609 1346,890,22,20022
41,67,20060609 1347,1076,28,20028
49,370,20060609 1347,1100,28,20028
148,11,20060609 1348,1390,28,20028
53,127,20060609 1351,1179,28,20028
276,360,20060609 1355,727,29,20029
293,305,20060609 1355,644,22,20022
125,27,20060609 1356,1849,29,20029
297,172,20060609 1357,626,22,20022
352,32,20060609 1357,828,29,20029
121,8,20060609 1358,961,28,20028
253,7,20060609 1358,1254,16,20016
52,76,20060609 1359,1007,18,20018
127,53,20060609 1359,1108,20,20020
392,27,20060609 1359,1348,29,20029
123,317,20060609 1400,1136,25,20025
194,291,20060609 1400,1263,19,20019
149,144,20060609 1401,936,21,20021
226,168,20060609 1401,943,30,20030
351,44,20060609 1403,1075,28,20028
78,52,20060609 1407,1110,16,20016
58,38,20060609 1408,1127,23,20023
113,158,20060609 1408,311,30,20030
190,222,20060609 1408,1320,29,20029
279,271,20060609 1408,1115,20,20020
38,55,20060609 1413,1207,1,20001
71,76,20060609 1414,861,28,20028
107,309,20060609 1414,1312,28,20028
290,92,20060609 1414,1094,18,20018
196,309,20060609 1415,904,11,20011
249,138,20060609 1415,1132,11,20011
279,271,20060609 1415,963,20,20020
144,54,20060609 1416,1068,16,20016
107,306,20060609 1418,1278,28,20028
7,159,20060609 1419,1433,29,20029
273,0,20060609 1419,1262,29,20029
277,220,20060609 1419,1612,28,20028
199,394,20060609 1421,1416,14,20014
109,257,20060609 1422,1175,11,20011
393,202,20060609 1422,467,11,20011
394,13,20060609 1422,1081,10,20010
96,292,20060609 1424,1116,6,20006
162,81,20060609 1424,903,30,20030
54,176,20060609 1428,1327,29,20029
94,46,20060609 1428,142,6,20006
249,18,20060609 1428,896,28,20028
78,98,20060609 1430,667,16,20016
213,118,20060609 1431,875,25,20025
343,52,20060609 1434,1278,30,20030
51,12,20060609 1435,949,11,20011
360,300,20060609 1435,1358,30,20030
116,16,20060609 1436,825,30,20030
259,148,20060609 1437,945,30,20030
44,74,20060609 1439,1079,21,20021
273,162,20060609 1442,819,29,20029
353,89,20060609 1442,1831,11,20011
74,44,20060609 1443,1325,28,20028
102,15,20060609 1443,1288,13,20013
397,32,20060609 1443,341,20,20020
123,30,20060609 1445,1436,25,20025
204,398,20060609 1445,959,13,20013
336,6,20060609 1446,1028,30,20030
395,175,20060609 1446,376,11,20011
76,71,20060609 1447,1075,29,20029
85,126,20060609 1447,1047,30,20030
311,309,20060609 1447,1011,25,20025
150,67,20060609 1448,693,29,20029
155,17,20060609 1448,1135,11,20011
352,360,20060609 1448,721,29,20029
34,397,20060609 1451,1128,15,20015
268,300,20060609 1454,937,11,20011
280,199,20060609 1455,965,29,20029
183,17,20060609 1459,1023,1,20001
109,0,20060609 1501,1304,11,20011
389,344,20060609 1501,671,11,20011
118,213,20060609 1502,1420,30,20030
157,306,20060609 1504,1294,1,20001
299,52,20060609 1504,686,29,20029
337,41,20060609 1504,344,28,20028
356,61,20060609 1507,1182,15,20015
249,18,20060609 1508,759,28,20028
281,137,20060609 1509,1249,28,20028
90,204,20060609 1511,1161,30,20030
192,217,20060609 1511,471,11,20011
320,369,20060609 1511,1332,28,20028
182,38,20060609 1513,929,29,20029
26,295,20060609 1514,1173,11,20011
253,7,20060609 1514,881,16,20016
259,148,20060609 1516,986,30,20030
206,237,20060609 1518,726,21,20021
109,257,20060609 1519,597,11,20011
326,90,20060609 1520,1516,18,20018
125,94,20060609 1521,1198,29,20029
33,397,20060609 1522,1415,29,20029
74,9,20060609 1522,1005,29,20029
133,70,20060609 1522,1046,13,20013
350,382,20060609 1522,1472,24,20024
397,300,20060609 1523,1286,29,20029
4,304,20060609 1526,634,29,20029
15,297,20060609 1526,1438,7,20007
370,274,20060609 1526,1142,1,20001
389,344,20060609 1528,830,29,20029
29,188,20060609 1529,1351,25,20025
360,276,20060609 1529,775,28,20028
396,31,20060609 1529,1135,18,20018
27,207,20060609 1531,1821,25,20025
76,52,20060609 1531,1030,29,20029
120,140,20060609 1531,918,29,20029
40,173,20060609 1532,873,24,20024
329,152,20060609 1532,1634,11,20011
373,61,20060609 1532,1458,29,20029
8,195,20060609 1533,1254,29,20029
139,75,20060609 1533,1042,24,20024
370,274,20060609 1533,1259,1,20001
170,190,20060609 1534,870,23,20023
358,103,20060609 1535,1986,30,20030
138,21,20060609 1537,1373,28,20028
100,23,20060609 1538,1065,30,20030
363,42,20060609 1541,616,29,20029
230,8,20060609 1542,1248,28,20028
158,65,20060609 1543,808,22,20022
195,245,20060609 1544,1299,11,20011
200,97,20060609 1544,1495,29,20029
105,103,20060609 1545,1164,28,20028
151,20,20060609 1547,1009,6,20006
193,42,20060609 1549,869,22,20022
0,309,20060609 1550,1192,7,20007
197,368,20060609 1550,1042,29,20029
388,19,20060609 1550,744,5,20005
120,173,20060609 1551,659,28,20028
175,308,20060609 1552,1253,30,20030
276,40,20060609 1553,1069,29,20029
308,175,20060609 1553,609,29,20029
66,20,20060609 1554,1679,28,20028
239,278,20060609 1556,948,18,20018
293,37,20060609 1559,932,22,20022
348,306,20060609 1559,1318,20,20020
116,309,20060609 1602,935,30,20030
209,13,20060609 1604,1195,28,20028
59,113,20060609 1605,1585,11,20011
62,20,20060609 1606,957,24,20024
394,13,20060609 1606,1118,10,20010
101,30,20060609 1607,1196,22,20022
389,266,20060609 1607,1153,29,20029
235,161,20060609 1609,1073,23,20023
102,15,20060609 1612,1262,13,20013
117,110,20060609 1612,1324,28,20028
111,42,20060609 1620,1004,29,20029
109,333,20060609 1622,294,11,20011
362,309,20060609 1622,1218,28,20028
127,43,20060609 1623,1256,20,20020
233,42,20060609 1623,1322,29,20029
248,336,20060609 1624,1496,16,20016
264,229,20060609 1624,740,27,20027
166,16,20060609 1625,1290,11,20011
125,94,20060609 1626,727,29,20029
133,70,20060609 1626,1190,13,20013
245,309,20060609 1627,602,22,20022
321,360,20060609 1627,1083,16,20016
169,61,20060609 1628,1130,28,20028
25,160,20060609 1630,630,29,20029
355,14,20060609 1630,1183,28,20028
99,309,20060609 1632,698,28,20028
112,0,20060609 1633,391,18,20018
304,23,20060609 1635,1067,29,20029
369,174,20060609 1635,1272,22,20022
296,217,20060609 1636,1274,11,20011
167,236,20060609 1637,1002,15,20015
85,0,20060609 1638,1537,30,20030
175,395,20060609 1638,954,30,20030
220,186,20060609 1638,310,24,20024
329,152,20060609 1638,1529,11,20011
226,390,20060609 1639,1548,30,20030
270,170,20060609 1640,1057,15,20015
314,306,20060609 1640,802,17,20017
238,7,20060609 1641,1074,29,20029
300,126,20060609 1644,1278,17,20017
96,13,20060609 1647,1444,6,20006
297,15,20060609 1647,505,22,20022
307,84,20060609 1647,799,7,20007
139,360,20060609 1648,2109,24,20024
332,338,20060609 1648,1736,11,20011
383,306,20060609 1648,1559,10,20010
368,197,20060609 1649,1213,11,20011
389,266,20060609 1650,1060,29,20029
233,42,20060609 1651,1450,29,20029
256,134,20060609 1651,1046,20,20020
261,0,20060609 1651,865,11,20011
135,12,20060609 1653,831,28,20028
104,11,20060609 1654,755,26,20026
138,249,20060609 1654,808,29,20029
183,4,20060609 1654,1227,1,20001
59,11,20060609 1655,1226,11,20011
182,13,20060609 1655,1086,29,20029
167,236,20060609 1658,1051,15,20015
374,13,20060609 1658,1119,13,20013
129,217,20060609 1659,795,29,20029
196,309,20060609 1701,893,11,20011
220,186,20060609 1701,1565,24,20024
216,309,20060609 1702,950,29,20029
356,11,20060609 1702,1234,15,20015
80,15,20060609 1705,981,11,20011
88,79,20060609 1705,1026,29,20029
154,353,20060609 1705,707,13,20013
296,227,20060609 1706,676,11,20011
354,25,20060609 1708,1439,30,20030
331,134,20060609 1709,1416,11,20011
347,113,20060609 1710,1465,22,20022
45,289,20060609 1712,1006,27,20027
309,185,20060609 1713,1400,22,20022
117,306,20060609 1714,1015,28,20028
313,162,20060609 1715,1089,28,20028
35,75,20060609 1717,1040,15,20015
224,71,20060609 1717,979,24,20024
124,397,20060609 1718,1071,1,20001
199,280,20060609 1718,688,14,20014
351,44,20060609 1719,899,28,20028
276,309,20060609 1721,1049,29,20029
223,160,20060609 1722,1235,30,20030
204,398,20060609 1725,1250,13,20013
57,397,20060609 1726,1161,28,20028
393,61,20060609 1726,1292,11,20011
163,348,20060609 1727,629,22,20022
76,71,20060609 1728,1399,29,20029
57,397,20060609 1729,1229,11,20011
299,52,20060609 1729,1052,29,20029
118,196,20060609 1730,940,30,20030
230,8,20060609 1730,684,28,20028
266,190,20060609 1730,1129,11,20011
279,198,20060609 1730,1188,20,20020
351,44,20060609 1730,1430,28,20028
283,345,20060609 1732,710,28,20028
167,47,20060609 1735,795,15,20015
68,50,20060609 1737,839,28,20028
80,309,20060609 1738,169,11,20011
170,270,20060609 1738,1364,23,20023
397,168,20060609 1740,1123,29,20029
62,365,20060609 1742,1302,24,20024
66,198,20060609 1742,1283,28,20028
144,298,20060609 1744,1115,16,20016
372,89,20060609 1744,1150,27,20027
253,52,20060609 1748,899,16,20016
299,260,20060609 1749,1180,29,20029
255,87,20060609 1751,1470,28,20028
305,293,20060609 1753,1061,6,20006
298,144,20060609 1755,849,22,20022
187,51,20060609 1756,1589,30,20030
213,287,20060609 1757,1258,25,20025
321,360,20060609 1757,1039,16,20016
342,309,20060609 1757,1086,29,20029
375,172,20060609 1801,1085,11,20011
149,144,20060609 1802,856,21,20021
42,233,20060609 1803,1778,16,20016
262,137,20060609 1803,1109,22,20022
339,26,20060609 1803,646,11,20011
372,89,20060609 1803,1432,22,20022
202,221,20060609 1805,372,22,20022
370,49,20060609 1807,1032,1,20001
166,154,20060609 1809,1116,9,20009
158,342,20060609 1810,882,19,20019
154,61,20060609 1811,879,13,20013
239,247,20060609 1816,1106,4,20004
14,335,20060609 1818,1131,10,20010
202,158,20060609 1818,1376,22,20022
270,397,20060609 1820,1442,27,20027
341,0,20060609 1821,1228,21,20021
75,128,20060609 1822,1063,15,20015
198,279,20060609 1822,1139,19,20019
382,17,20060609 1824,789,15,20015
168,130,20060609 1825,875,25,20025
356,11,20060609 1827,821,24,20024
140,120,20060609 1828,1560,15,20015
127,43,20060609 1829,1130,3,20003
346,309,20060609 1831,878,15,20015
370,274,20060609 1831,1804,1,20001
375,172,20060609 1831,572,15,20015
207,268,20060609 1832,1217,24,20024
294,30,20060609 1833,858,22,20022
111,42,20060609 1834,1499,29,20029
238,209,20060609 1834,985,12,20012
338,332,20060609 1836,460,21,20021
226,168,20060609 1837,976,15,20015
51,23,20060609 1838,1221,16,20016
352,32,20060609 1838,1224,16,20016
142,18,20060609 1839,901,29,20029
252,49,20060609 1840,530,29,20029
304,23,20060609 1841,1510,15,20015
160,223,20060609 1845,1445,22,20022
376,292,20060609 1845,896,22,20022
382,350,20060609 1846,1336,29,20029
88,53,20060609 1847,772,29,20029
125,27,20060609 1847,922,12,20012
372,66,20060609 1847,1134,13,20013
278,239,20060609 1854,1418,17,20017
185,309,20060609 1855,453,13,20013
311,37,20060609 1858,845,8,20008
324,120,20060609 1858,990,22,20022
57,32,20060609 1859,1112,15,20015
126,42,20060609 1859,901,4,20004
360,276,20060609 1859,1523,2,20002
41,280,20060609 1901,1092,13,20013
42,193,20060609 1901,920,13,20013
271,279,20060609 1901,1124,13,20013
297,172,20060609 1902,947,22,20022
288,397,20060609 1905,1712,30,20030
339,26,20060609 1908,879,11,20011
213,287,20060609 1909,1163,8,20008
249,18,20060609 1910,687,11,20011
105,103,20060609 1911,1028,28,20028
28,227,20060609 1912,1214,22,20022
14,309,20060609 1913,1356,10,20010
149,144,20060609 1913,1325,21,20021
221,174,20060609 1915,1321,20,20020
310,61,20060609 1915,1470,15,20015
118,359,20060609 1919,792,6,20006
274,370,20060609 1919,1043,9,20009
320,369,20060609 1927,872,16,20016
99,309,20060609 1929,1479,13,20013
252,54,20060609 1929,931,11,20011
306,105,20060609 1931,1165,12,20012
14,43,20060609 1932,1201,10,20010
73,37,20060609 1933,999,21,20021
99,309,20060609 1934,1142,29,20029
305,293,20060609 1934,1314,19,20019
297,172,20060609 1936,1454,22,20022
21,141,20060609 1941,970,9,20009
268,117,20060609 1942,759,11,20011
64,309,20060609 1946,1020,16,20016
287,213,20060609 1951,1295,11,20011
328,360,20060609 1951,1640,30,20030
274,172,20060609 1955,650,9,20009
200,97,20060609 1958,1211,13,20013
42,233,20060609 2002,625,16,20016
341,112,20060609 2002,1128,21,20021
152,329,20060609 2003,1498,15,20015
224,71,20060609 2003,1209,25,20025
51,23,20060609 2005,874,16,20016
59,11,20060609 2006,1533,15,20015
255,87,20060609 2006,1234,4,20004
370,274,20060609 2006,1055,1,20001
65,158,20060609 2008,1399,9,20009
120,191,20060609 2010,1528,15,20015
389,344,20060609 2010,828,13,20013
44,351,20060609 2011,921,25,20025
362,94,20060609 2012,1272,9,20009
394,199,20060609 2012,1469,11,20011
209,71,20060609 2013,1324,12,20012
350,19,20060609 2013,917,1,20001
